SampleRate,BitRate,Duration,SamplesPerSymbol,ActualBitrate,ActualBitrate
2326.0,350.0,240000.0,6.645714285714286,4.166666666666667,429.9226139294927
2039.0,400.0,240000.0,5.0975,4.166666666666667,490.43648847474253
2038.0,400.0,240000.0,5.095,4.166666666666667,490.6771344455349
2038.0,400.0,240000.0,5.095,4.166666666666667,490.6771344455349
1820.0,450.0,240000.0,4.044444444444444,4.166666666666667,549.4505494505495
1810.0,450.0,240000.0,4.022222222222222,4.166666666666667,552.4861878453039
1810.0,450.0,240000.0,4.022222222222222,4.166666666666667,552.4861878453039
1639.0,500.0,240000.0,3.278,4.166666666666667,610.1281269066504
1631.0,500.0,240000.0,3.262,4.166666666666667,613.1207847946046
1630.0,500.0,240000.0,3.26,4.166666666666667,613.4969325153374
8495.0,100.0,250000.0,84.95,4.0,117.71630370806358
8496.0,100.0,250000.0,84.96,4.0,117.70244821092278
8496.0,100.0,250000.0,84.96,4.0,117.70244821092278
5665.0,150.0,250000.0,37.766666666666666,4.0,176.522506619594
5665.0,150.0,250000.0,37.766666666666666,4.0,176.522506619594
5655.0,150.0,250000.0,37.7,4.0,176.8346595932803
4244.0,200.0,250000.0,21.22,4.0,235.62676720075405
4254.0,200.0,250000.0,21.27,4.0,235.07287259050307
4245.0,200.0,250000.0,21.225,4.0,235.57126030624266
3405.0,250.0,250000.0,13.62,4.0,293.68575624082234
3394.0,250.0,250000.0,13.576,4.0,294.6375957572186
3396.0,250.0,250000.0,13.584,4.0,294.46407538280334
2828.0,300.0,250000.0,9.426666666666666,4.0,353.60678925035364
2836.0,300.0,250000.0,9.453333333333333,4.0,352.60930888575456
2830.0,300.0,250000.0,9.433333333333334,4.0,353.35689045936397
2425.0,350.0,250000.0,6.928571428571429,4.0,412.37113402061857
2425.0,350.0,250000.0,6.928571428571429,4.0,412.37113402061857
2433.0,350.0,250000.0,6.951428571428571,4.0,411.01520756267985
2122.0,400.0,250000.0,5.305,4.0,471.2535344015081
2122.0,400.0,250000.0,5.305,4.0,471.2535344015081
2122.0,400.0,250000.0,5.305,4.0,471.2535344015081
1894.0,450.0,250000.0,4.208888888888889,4.0,527.9831045406547
1884.0,450.0,250000.0,4.1866666666666665,4.0,530.7855626326965
1884.0,450.0,250000.0,4.1866666666666665,4.0,530.7855626326965
1706.0,500.0,250000.0,3.412,4.0,586.166471277843
1700.0,500.0,250000.0,3.4,4.0,588.2352941176471
1698.0,500.0,250000.0,3.396,4.0,588.9281507656067
8834.0,100.0,260000.0,88.34,3.846153846153846,113.19900384876614
8834.0,100.0,260000.0,88.34,3.846153846153846,113.19900384876614
8834.0,100.0,260000.0,88.34,3.846153846153846,113.19900384876614
5882.0,150.0,260000.0,39.21333333333333,3.846153846153846,170.01020061203673
5892.0,150.0,260000.0,39.28,3.846153846153846,169.7216564833673
5882.0,150.0,260000.0,39.21333333333333,3.846153846153846,170.01020061203673
4412.0,200.0,260000.0,22.06,3.846153846153846,226.65457842248412
4423.0,200.0,260000.0,22.115,3.846153846153846,226.09088853719197
4413.0,200.0,260000.0,22.065,3.846153846153846,226.6032177656923
3539.0,250.0,260000.0,14.156,3.846153846153846,282.56569652444193
3529.0,250.0,260000.0,14.116,3.846153846153846,283.36639274582035
3530.0,250.0,260000.0,14.12,3.846153846153846,283.28611898017
2940.0,300.0,260000.0,9.8,3.846153846153846,340.13605442176873
2950.0,300.0,260000.0,9.833333333333334,3.846153846153846,338.98305084745766
2940.0,300.0,260000.0,9.8,3.846153846153846,340.13605442176873
2518.0,350.0,260000.0,7.194285714285714,3.846153846153846,397.1405877680699
2519.0,350.0,260000.0,7.1971428571428575,3.846153846153846,396.98292973402147
2529.0,350.0,260000.0,7.225714285714286,3.846153846153846,395.41320680110715
2207.0,400.0,260000.0,5.5175,3.846153846153846,453.10376076121435
2206.0,400.0,260000.0,5.515,3.846153846153846,453.30915684496824
2206.0,400.0,260000.0,5.515,3.846153846153846,453.30915684496824
1960.0,450.0,260000.0,4.355555555555555,3.846153846153846,510.2040816326531
1959.0,450.0,260000.0,4.3533333333333335,3.846153846153846,510.4645227156713
1959.0,450.0,260000.0,4.3533333333333335,3.846153846153846,510.4645227156713
1775.0,500.0,260000.0,3.55,3.846153846153846,563.3802816901409
1766.0,500.0,260000.0,3.532,3.846153846153846,566.2514156285391
1766.0,500.0,260000.0,3.532,3.846153846153846,566.2514156285391
9172.0,100.0,270000.0,91.72,3.703703703703704,109.02747492368077
9172.0,100.0,270000.0,91.72,3.703703703703704,109.02747492368077
9172.0,100.0,270000.0,91.72,3.703703703703704,109.02747492368077
6108.0,150.0,270000.0,40.72,3.703703703703704,163.71971185330713
6118.0,150.0,270000.0,40.78666666666667,3.703703703703704,163.45210853220007
6118.0,150.0,270000.0,40.78666666666667,3.703703703703704,163.45210853220007
4582.0,200.0,270000.0,22.91,3.703703703703704,218.2453077258839
4591.0,200.0,270000.0,22.955,3.703703703703704,217.8174689610107
4582.0,200.0,270000.0,22.91,3.703703703703704,218.2453077258839
3675.0,250.0,270000.0,14.7,3.703703703703704,272.108843537415
3665.0,250.0,270000.0,14.66,3.703703703703704,272.8512960436562
3673.0,250.0,270000.0,14.692,3.703703703703704,272.2570106180234
3054.0,300.0,270000.0,10.18,3.703703703703704,327.43942370661426
3064.0,300.0,270000.0,10.213333333333333,3.703703703703704,326.37075718015666
3055.0,300.0,270000.0,10.183333333333334,3.703703703703704,327.33224222585926
2617.0,350.0,270000.0,7.477142857142857,3.703703703703704,382.11692777990066
2617.0,350.0,270000.0,7.477142857142857,3.703703703703704,382.11692777990066
2626.0,350.0,270000.0,7.502857142857143,3.703703703703704,380.8073115003808
2291.0,400.0,270000.0,5.7275,3.703703703703704,436.4906154517678
2291.0,400.0,270000.0,5.7275,3.703703703703704,436.4906154517678
2291.0,400.0,270000.0,5.7275,3.703703703703704,436.4906154517678
2038.0,450.0,270000.0,4.528888888888889,3.703703703703704,490.6771344455349
2036.0,450.0,270000.0,4.524444444444445,3.703703703703704,491.1591355599214
2036.0,450.0,270000.0,4.524444444444445,3.703703703703704,491.1591355599214
1843.0,500.0,270000.0,3.686,3.703703703703704,542.5935973955508
1833.0,500.0,270000.0,3.666,3.703703703703704,545.5537370430987
1833.0,500.0,270000.0,3.666,3.703703703703704,545.5537370430987
9513.0,100.0,280000.0,95.13,3.5714285714285716,105.11931041732367
9504.0,100.0,280000.0,95.04,3.5714285714285716,105.21885521885521
9513.0,100.0,280000.0,95.13,3.5714285714285716,105.11931041732367
6333.0,150.0,280000.0,42.22,3.5714285714285716,157.9030475288173
6333.0,150.0,280000.0,42.22,3.5714285714285716,157.9030475288173
6343.0,150.0,280000.0,42.28666666666667,3.5714285714285716,157.65410688948447
4752.0,200.0,280000.0,23.76,3.5714285714285716,210.43771043771042
4753.0,200.0,280000.0,23.765,3.5714285714285716,210.3934357248054
4752.0,200.0,280000.0,23.76,3.5714285714285716,210.43771043771042
3803.0,250.0,280000.0,15.212,3.5714285714285716,262.95030239284773
3802.0,250.0,280000.0,15.208,3.5714285714285716,263.0194634402946
3812.0,250.0,280000.0,15.248,3.5714285714285716,262.3294858342078
3168.0,300.0,280000.0,10.56,3.5714285714285716,315.6565656565657
3177.0,300.0,280000.0,10.59,3.5714285714285716,314.76235442241114
3167.0,300.0,280000.0,10.556666666666667,3.5714285714285716,315.7562361856647
2715.0,350.0,280000.0,7.757142857142857,3.5714285714285716,368.3241252302026
2716.0,350.0,280000.0,7.76,3.5714285714285716,368.1885125184095
2725.0,350.0,280000.0,7.785714285714286,3.5714285714285716,366.9724770642202
2377.0,400.0,280000.0,5.9425,3.5714285714285716,420.6983592763989
2377.0,400.0,280000.0,5.9425,3.5714285714285716,420.6983592763989
2377.0,400.0,280000.0,5.9425,3.5714285714285716,420.6983592763989
2112.0,450.0,280000.0,4.693333333333333,3.5714285714285716,473.48484848484856
2112.0,450.0,280000.0,4.693333333333333,3.5714285714285716,473.48484848484856
2111.0,450.0,280000.0,4.691111111111111,3.5714285714285716,473.7091425864519
1912.0,500.0,280000.0,3.824,3.5714285714285716,523.0125523012553
1901.0,500.0,280000.0,3.802,3.5714285714285716,526.0389268805892
1901.0,500.0,280000.0,3.802,3.5714285714285716,526.0389268805892
9854.0,100.0,290000.0,98.54,3.4482758620689657,101.48163182463973
9853.0,100.0,290000.0,98.53,3.4482758620689657,101.49193139145439
9854.0,100.0,290000.0,98.54,3.4482758620689657,101.48163182463973
6571.0,150.0,290000.0,43.806666666666665,3.4482758620689657,152.18383807639628
6561.0,150.0,290000.0,43.74,3.4482758620689657,152.41579027587258
6571.0,150.0,290000.0,43.806666666666665,3.4482758620689657,152.18383807639628
4933.0,200.0,290000.0,24.665,3.4482758620689657,202.71639975674032
4922.0,200.0,290000.0,24.61,3.4482758620689657,203.16944331572532
4932.0,200.0,290000.0,24.66,3.4482758620689657,202.75750202757504
3940.0,250.0,290000.0,15.76,3.4482758620689657,253.80710659898477
3940.0,250.0,290000.0,15.76,3.4482758620689657,253.80710659898477
3950.0,250.0,290000.0,15.8,3.4482758620689657,253.16455696202536
3289.0,300.0,290000.0,10.963333333333333,3.4482758620689657,304.04378230465187
3281.0,300.0,290000.0,10.936666666666667,3.4482758620689657,304.7851264858275
3280.0,300.0,290000.0,10.933333333333334,3.4482758620689657,304.8780487804878
2811.0,350.0,290000.0,8.031428571428572,3.4482758620689657,355.7452863749556
2820.0,350.0,290000.0,8.057142857142857,3.4482758620689657,354.6099290780142
2814.0,350.0,290000.0,8.04,3.4482758620689657,355.3660270078181
2462.0,400.0,290000.0,6.155,3.4482758620689657,406.1738424045492
2462.0,400.0,290000.0,6.155,3.4482758620689657,406.1738424045492
2471.0,400.0,290000.0,6.1775,3.4482758620689657,404.69445568595717
2186.0,450.0,290000.0,4.857777777777778,3.4482758620689657,457.45654162854527
2187.0,450.0,290000.0,4.86,3.4482758620689657,457.24737082761783
2187.0,450.0,290000.0,4.86,3.4482758620689657,457.24737082761783
1970.0,500.0,290000.0,3.94,3.4482758620689657,507.61421319796955
1969.0,500.0,290000.0,3.938,3.4482758620689657,507.87201625190454
1969.0,500.0,290000.0,3.938,3.4482758620689657,507.87201625190454
10195.0,100.0,300000.0,101.95,3.3333333333333335,98.08729769494852
10196.0,100.0,300000.0,101.96,3.3333333333333335,98.07767752059631
10196.0,100.0,300000.0,101.96,3.3333333333333335,98.07767752059631
6800.0,150.0,300000.0,45.333333333333336,3.3333333333333335,147.05882352941177
6790.0,150.0,300000.0,45.266666666666666,3.3333333333333335,147.27540500736376
6800.0,150.0,300000.0,45.333333333333336,3.3333333333333335,147.05882352941177
5102.0,200.0,300000.0,25.51,3.3333333333333335,196.0015680125441
5092.0,200.0,300000.0,25.46,3.3333333333333335,196.38648860958367
5102.0,200.0,300000.0,25.51,3.3333333333333335,196.0015680125441
4073.0,250.0,300000.0,16.292,3.3333333333333335,245.51927326295112
4074.0,250.0,300000.0,16.296,3.3333333333333335,245.45900834560632
4084.0,250.0,300000.0,16.336,3.3333333333333335,244.85798237022527
3404.0,300.0,300000.0,11.346666666666666,3.3333333333333335,293.7720329024677
3394.0,300.0,300000.0,11.313333333333333,3.3333333333333335,294.6375957572186
3394.0,300.0,300000.0,11.313333333333333,3.3333333333333335,294.6375957572186
2909.0,350.0,300000.0,8.311428571428571,3.3333333333333335,343.7607425232039
2920.0,350.0,300000.0,8.342857142857143,3.3333333333333335,342.4657534246576
2909.0,350.0,300000.0,8.311428571428571,3.3333333333333335,343.7607425232039
2545.0,400.0,300000.0,6.3625,3.3333333333333335,392.92730844793715
2545.0,400.0,300000.0,6.3625,3.3333333333333335,392.92730844793715
2555.0,400.0,300000.0,6.3875,3.3333333333333335,391.3894324853229
2260.0,450.0,300000.0,5.022222222222222,3.3333333333333335,442.47787610619474
2260.0,450.0,300000.0,5.022222222222222,3.3333333333333335,442.47787610619474
2261.0,450.0,300000.0,5.024444444444445,3.3333333333333335,442.2821760283061
2038.0,500.0,300000.0,4.076,3.3333333333333335,490.6771344455349
2037.0,500.0,300000.0,4.074,3.3333333333333335,490.91801669121264
2037.0,500.0,300000.0,4.074,3.3333333333333335,490.91801669121264
10533.0,100.0,310000.0,105.33,3.2258064516129035,94.9397132820659
10532.0,100.0,310000.0,105.32,3.2258064516129035,94.948727687049
10532.0,100.0,310000.0,105.32,3.2258064516129035,94.948727687049
7022.0,150.0,310000.0,46.81333333333333,3.2258064516129035,142.40956992309884
7022.0,150.0,310000.0,46.81333333333333,3.2258064516129035,142.40956992309884
7011.0,150.0,310000.0,46.74,3.2258064516129035,142.6330052774212
5271.0,200.0,310000.0,26.355,3.2258064516129035,189.7173211914248
5261.0,200.0,310000.0,26.305,3.2258064516129035,190.07793195210036
5271.0,200.0,310000.0,26.355,3.2258064516129035,189.7173211914248
4209.0,250.0,310000.0,16.836,3.2258064516129035,237.58612497030174
4218.0,250.0,310000.0,16.872,3.2258064516129035,237.0791844476055
4209.0,250.0,310000.0,16.836,3.2258064516129035,237.58612497030174
3517.0,300.0,310000.0,11.723333333333333,3.2258064516129035,284.3332385555872
3507.0,300.0,310000.0,11.69,3.2258064516129035,285.143997718848
3507.0,300.0,310000.0,11.69,3.2258064516129035,285.143997718848
3004.0,350.0,310000.0,8.582857142857144,3.2258064516129035,332.88948069241013
3014.0,350.0,310000.0,8.611428571428572,3.2258064516129035,331.78500331785006
3004.0,350.0,310000.0,8.582857142857144,3.2258064516129035,332.88948069241013
2631.0,400.0,310000.0,6.5775,3.2258064516129035,380.08361839604714
2632.0,400.0,310000.0,6.58,3.2258064516129035,379.9392097264438
2642.0,400.0,310000.0,6.605,3.2258064516129035,378.50113550340654
2336.0,450.0,310000.0,5.191111111111111,3.2258064516129035,428.0821917808219
2335.0,450.0,310000.0,5.188888888888889,3.2258064516129035,428.2655246252677
2336.0,450.0,310000.0,5.191111111111111,3.2258064516129035,428.0821917808219
2105.0,500.0,310000.0,4.21,3.2258064516129035,475.05938242280286
2105.0,500.0,310000.0,4.21,3.2258064516129035,475.05938242280286
2105.0,500.0,310000.0,4.21,3.2258064516129035,475.05938242280286
10874.0,100.0,320000.0,108.74,3.125,91.96247930844216
10874.0,100.0,320000.0,108.74,3.125,91.96247930844216
10882.0,100.0,320000.0,108.82,3.125,91.89487226612755
7251.0,150.0,320000.0,48.34,3.125,137.91201213625706
7252.0,150.0,320000.0,48.346666666666664,3.125,137.89299503585218
7251.0,150.0,320000.0,48.34,3.125,137.91201213625706
5440.0,200.0,320000.0,27.2,3.125,183.82352941176472
5431.0,200.0,320000.0,27.155,3.125,184.12815319462345
5441.0,200.0,320000.0,27.205,3.125,183.7897445322551
4345.0,250.0,320000.0,17.38,3.125,230.14959723820485
4355.0,250.0,320000.0,17.42,3.125,229.62112514351324
4345.0,250.0,320000.0,17.38,3.125,230.14959723820485
3628.0,300.0,320000.0,12.093333333333334,3.125,275.6339581036384
3619.0,300.0,320000.0,12.063333333333333,3.125,276.3194252555955
3628.0,300.0,320000.0,12.093333333333334,3.125,275.6339581036384
3103.0,350.0,320000.0,8.865714285714287,3.125,322.2687721559781
3113.0,350.0,320000.0,8.894285714285715,3.125,321.23353678124
3103.0,350.0,320000.0,8.865714285714287,3.125,322.2687721559781
2716.0,400.0,320000.0,6.79,3.125,368.1885125184095
2716.0,400.0,320000.0,6.79,3.125,368.1885125184095
2726.0,400.0,320000.0,6.815,3.125,366.83785766691125
2414.0,450.0,320000.0,5.364444444444445,3.125,414.2502071251036
2414.0,450.0,320000.0,5.364444444444445,3.125,414.2502071251036
2423.0,450.0,320000.0,5.384444444444444,3.125,412.7115146512588
2173.0,500.0,320000.0,4.346,3.125,460.1932811780948
2173.0,500.0,320000.0,4.346,3.125,460.1932811780948
2172.0,500.0,320000.0,4.344,3.125,460.40515653775327
11220.0,100.0,330000.0,112.2,3.0303030303030307,89.12655971479502
11213.0,100.0,330000.0,112.13,3.0303030303030307,89.18219923303309
11211.0,100.0,330000.0,112.11,3.0303030303030307,89.1981090000892
7478.0,150.0,330000.0,49.85333333333333,3.0303030303030307,133.72559507889812
7479.0,150.0,330000.0,49.86,3.0303030303030307,133.70771493515176
7479.0,150.0,330000.0,49.86,3.0303030303030307,133.70771493515176
5611.0,200.0,330000.0,28.055,3.0303030303030307,178.22135091783997
5612.0,200.0,330000.0,28.06,3.0303030303030307,178.1895937277263
5602.0,200.0,330000.0,28.01,3.0303030303030307,178.50767583006072
4481.0,250.0,330000.0,17.924,3.0303030303030307,223.16447221602323
4491.0,250.0,330000.0,17.964,3.0303030303030307,222.667557336896
4481.0,250.0,330000.0,17.924,3.0303030303030307,223.16447221602323
3744.0,300.0,330000.0,12.48,3.0303030303030307,267.0940170940171
3734.0,300.0,330000.0,12.446666666666667,3.0303030303030307,267.8093197643278
3744.0,300.0,330000.0,12.48,3.0303030303030307,267.0940170940171
3198.0,350.0,330000.0,9.137142857142857,3.0303030303030307,312.6954346466542
3200.0,350.0,330000.0,9.142857142857142,3.0303030303030307,312.5
3198.0,350.0,330000.0,9.137142857142857,3.0303030303030307,312.6954346466542
2800.0,400.0,330000.0,7.0,3.0303030303030307,357.14285714285717
2809.0,400.0,330000.0,7.0225,3.0303030303030307,355.998576005696
2802.0,400.0,330000.0,7.005,3.0303030303030307,356.8879371877231
2488.0,450.0,330000.0,5.528888888888889,3.0303030303030307,401.9292604501608
2488.0,450.0,330000.0,5.528888888888889,3.0303030303030307,401.9292604501608
2496.0,450.0,330000.0,5.546666666666667,3.0303030303030307,400.64102564102564
2240.0,500.0,330000.0,4.48,3.0303030303030307,446.42857142857144
2240.0,500.0,330000.0,4.48,3.0303030303030307,446.42857142857144
2240.0,500.0,330000.0,4.48,3.0303030303030307,446.42857142857144
11548.0,100.0,340000.0,115.48,2.9411764705882355,86.59508139937653
11548.0,100.0,340000.0,115.48,2.9411764705882355,86.59508139937653
11548.0,100.0,340000.0,115.48,2.9411764705882355,86.59508139937653
7690.0,150.0,340000.0,51.266666666666666,2.9411764705882355,130.03901170351105
7700.0,150.0,340000.0,51.333333333333336,2.9411764705882355,129.8701298701299
7701.0,150.0,340000.0,51.34,2.9411764705882355,129.85326580963513
5773.0,200.0,340000.0,28.865,2.9411764705882355,173.22016282695307
5781.0,200.0,340000.0,28.905,2.9411764705882355,172.98045320878742
5771.0,200.0,340000.0,28.855,2.9411764705882355,173.28019407381737
4617.0,250.0,340000.0,18.468,2.9411764705882355,216.5908598657137
4627.0,250.0,340000.0,18.508,2.9411764705882355,216.12275772638858
4617.0,250.0,340000.0,18.468,2.9411764705882355,216.5908598657137
3848.0,300.0,340000.0,12.826666666666666,2.9411764705882355,259.87525987525987
3847.0,300.0,340000.0,12.823333333333334,2.9411764705882355,259.94281258123215
3857.0,300.0,340000.0,12.856666666666667,2.9411764705882355,259.26886180969666
3306.0,350.0,340000.0,9.445714285714285,2.9411764705882355,302.48033877797945
3298.0,350.0,340000.0,9.422857142857143,2.9411764705882355,303.21406913280777
3297.0,350.0,340000.0,9.42,2.9411764705882355,303.3060357901122
2886.0,400.0,340000.0,7.215,2.9411764705882355,346.50034650034655
2896.0,400.0,340000.0,7.24,2.9411764705882355,345.30386740331494
2885.0,400.0,340000.0,7.2125,2.9411764705882355,346.6204506065858
2564.0,450.0,340000.0,5.697777777777778,2.9411764705882355,390.01560062402496
2563.0,450.0,340000.0,5.695555555555556,2.9411764705882355,390.16777214202114
2574.0,450.0,340000.0,5.72,2.9411764705882355,388.5003885003885
2310.0,500.0,340000.0,4.62,2.9411764705882355,432.9004329004329
2310.0,500.0,340000.0,4.62,2.9411764705882355,432.9004329004329
2310.0,500.0,340000.0,4.62,2.9411764705882355,432.9004329004329
11892.0,100.0,350000.0,118.92,2.857142857142857,84.09014463504877
11891.0,100.0,350000.0,118.91,2.857142857142857,84.09721638213776
11891.0,100.0,350000.0,118.91,2.857142857142857,84.09721638213776
7920.0,150.0,350000.0,52.8,2.857142857142857,126.26262626262627
7930.0,150.0,350000.0,52.86666666666667,2.857142857142857,126.10340479192939
7930.0,150.0,350000.0,52.86666666666667,2.857142857142857,126.10340479192939
5941.0,200.0,350000.0,29.705,2.857142857142857,168.32183134152498
5951.0,200.0,350000.0,29.755,2.857142857142857,168.03898504453034
5941.0,200.0,350000.0,29.705,2.857142857142857,168.32183134152498
4753.0,250.0,350000.0,19.012,2.857142857142857,210.3934357248054
4763.0,250.0,350000.0,19.052,2.857142857142857,209.95171110644552
4752.0,250.0,350000.0,19.008,2.857142857142857,210.43771043771042
3959.0,300.0,350000.0,13.196666666666667,2.857142857142857,252.58903763576663
3959.0,300.0,350000.0,13.196666666666667,2.857142857142857,252.58903763576663
3968.0,300.0,350000.0,13.226666666666667,2.857142857142857,252.01612903225805
3404.0,350.0,350000.0,9.725714285714286,2.857142857142857,293.7720329024677
3395.0,350.0,350000.0,9.7,2.857142857142857,294.5508100147275
3395.0,350.0,350000.0,9.7,2.857142857142857,294.5508100147275
2971.0,400.0,350000.0,7.4275,2.857142857142857,336.5870077415012
2981.0,400.0,350000.0,7.4525,2.857142857142857,335.4579000335458
2972.0,400.0,350000.0,7.43,2.857142857142857,336.47375504710635
2639.0,450.0,350000.0,5.864444444444445,2.857142857142857,378.9314134141721
2639.0,450.0,350000.0,5.864444444444445,2.857142857142857,378.9314134141721
2649.0,450.0,350000.0,5.886666666666667,2.857142857142857,377.5009437523594
2377.0,500.0,350000.0,4.754,2.857142857142857,420.6983592763989
2376.0,500.0,350000.0,4.752,2.857142857142857,420.87542087542084
2377.0,500.0,350000.0,4.754,2.857142857142857,420.6983592763989
12233.0,100.0,360000.0,122.33,2.7777777777777777,81.74609662388622
12233.0,100.0,360000.0,122.33,2.7777777777777777,81.74609662388622
12242.0,100.0,360000.0,122.42,2.7777777777777777,81.68599901976802
8157.0,150.0,360000.0,54.38,2.7777777777777777,122.5940909648155
8148.0,150.0,360000.0,54.32,2.7777777777777777,122.72950417280316
8158.0,150.0,360000.0,54.38666666666666,2.7777777777777777,122.57906349595488
6112.0,200.0,360000.0,30.56,2.7777777777777777,163.6125654450262
6122.0,200.0,360000.0,30.61,2.7777777777777777,163.3453119895459
6122.0,200.0,360000.0,30.61,2.7777777777777777,163.3453119895459
4899.0,250.0,360000.0,19.596,2.7777777777777777,204.12329046744236
4889.0,250.0,360000.0,19.556,2.7777777777777777,204.5408058907752
4897.0,250.0,360000.0,19.588,2.7777777777777777,204.2066571370227
4076.0,300.0,360000.0,13.586666666666666,2.7777777777777777,245.33856722276744
4076.0,300.0,360000.0,13.586666666666666,2.7777777777777777,245.33856722276744
4086.0,300.0,360000.0,13.62,2.7777777777777777,244.73813020068525
3501.0,350.0,360000.0,10.002857142857144,2.7777777777777777,285.6326763781777
3491.0,350.0,360000.0,9.974285714285715,2.7777777777777777,286.45087367516476
3490.0,350.0,360000.0,9.971428571428572,2.7777777777777777,286.5329512893983
3056.0,400.0,360000.0,7.64,2.7777777777777777,327.2251308900524
3066.0,400.0,360000.0,7.665,2.7777777777777777,326.1578604044358
3056.0,400.0,360000.0,7.64,2.7777777777777777,327.2251308900524
2717.0,450.0,360000.0,6.0377777777777775,2.7777777777777777,368.05299963194705
2716.0,450.0,360000.0,6.035555555555556,2.7777777777777777,368.1885125184095
2727.0,450.0,360000.0,6.06,2.7777777777777777,366.70333700036673
2445.0,500.0,360000.0,4.89,2.7777777777777777,408.997955010225
2445.0,500.0,360000.0,4.89,2.7777777777777777,408.997955010225
2454.0,500.0,360000.0,4.908,2.7777777777777777,407.49796251018745
12569.0,100.0,370000.0,125.69,2.7027027027027026,79.56082425013923
12580.0,100.0,370000.0,125.8,2.7027027027027026,79.4912559618442
12571.0,100.0,370000.0,125.71,2.7027027027027026,79.54816641476415
8380.0,150.0,370000.0,55.86666666666667,2.7027027027027026,119.33174224343675
8379.0,150.0,370000.0,55.86,2.7027027027027026,119.34598400763815
8370.0,150.0,370000.0,55.8,2.7027027027027026,119.47431302270013
6283.0,200.0,370000.0,31.415,2.7027027027027026,159.1596371160274
6293.0,200.0,370000.0,31.465,2.7027027027027026,158.90672175433022
6292.0,200.0,370000.0,31.46,2.7027027027027026,158.9319771137953
5036.0,250.0,370000.0,20.144,2.7027027027027026,198.57029388403495
5026.0,250.0,370000.0,20.104,2.7027027027027026,198.96538002387584
5036.0,250.0,370000.0,20.144,2.7027027027027026,198.57029388403495
4187.0,300.0,370000.0,13.956666666666667,2.7027027027027026,238.83448770002389
4195.0,300.0,370000.0,13.983333333333333,2.7027027027027026,238.37902264600714
4188.0,300.0,370000.0,13.96,2.7027027027027026,238.7774594078319
3599.0,350.0,370000.0,10.282857142857143,2.7027027027027026,277.85495971103086
3589.0,350.0,370000.0,10.254285714285714,2.7027027027027026,278.6291446085261
3590.0,350.0,370000.0,10.257142857142858,2.7027027027027026,278.5515320334262
3141.0,400.0,370000.0,7.8525,2.7027027027027026,318.3699458771092
3150.0,400.0,370000.0,7.875,2.7027027027027026,317.46031746031747
3141.0,400.0,370000.0,7.8525,2.7027027027027026,318.3699458771092
2791.0,450.0,370000.0,6.202222222222222,2.7027027027027026,358.29451809387314
2800.0,450.0,370000.0,6.222222222222222,2.7027027027027026,357.14285714285717
2793.0,450.0,370000.0,6.206666666666667,2.7027027027027026,358.03795202291445
2513.0,500.0,370000.0,5.026,2.7027027027027026,397.9307600477517
2513.0,500.0,370000.0,5.026,2.7027027027027026,397.9307600477517
2522.0,500.0,370000.0,5.044,2.7027027027027026,396.5107057890563
12921.0,100.0,380000.0,129.21,2.6315789473684212,77.39339060444237
12910.0,100.0,380000.0,129.1,2.6315789473684212,77.45933384972889
12910.0,100.0,380000.0,129.1,2.6315789473684212,77.45933384972889
8607.0,150.0,380000.0,57.38,2.6315789473684212,116.18450098756826
8607.0,150.0,380000.0,57.38,2.6315789473684212,116.18450098756826
8608.0,150.0,380000.0,57.38666666666666,2.6315789473684212,116.17100371747213
6459.0,200.0,380000.0,32.295,2.6315789473684212,154.82272797646695
6451.0,200.0,380000.0,32.255,2.6315789473684212,155.0147263990079
6461.0,200.0,380000.0,32.305,2.6315789473684212,154.7748026621266
5171.0,250.0,380000.0,20.684,2.6315789473684212,193.3861922258751
5161.0,250.0,380000.0,20.644,2.6315789473684212,193.7608990505716
5171.0,250.0,380000.0,20.684,2.6315789473684212,193.3861922258751
4299.0,300.0,380000.0,14.33,2.6315789473684212,232.61223540358225
4309.0,300.0,380000.0,14.363333333333333,2.6315789473684212,232.0724065908564
4299.0,300.0,380000.0,14.33,2.6315789473684212,232.61223540358225
3694.0,350.0,380000.0,10.554285714285715,2.6315789473684212,270.7092582566324
3684.0,350.0,380000.0,10.525714285714285,2.6315789473684212,271.4440825190011
3693.0,350.0,380000.0,10.551428571428572,2.6315789473684212,270.7825616030328
3235.0,400.0,380000.0,8.0875,2.6315789473684212,309.1190108191654
3227.0,400.0,380000.0,8.0675,2.6315789473684212,309.88534242330337
3226.0,400.0,380000.0,8.065,2.6315789473684212,309.98140111593307
2865.0,450.0,380000.0,6.366666666666666,2.6315789473684212,349.04013961605585
2875.0,450.0,380000.0,6.388888888888889,2.6315789473684212,347.82608695652175
2865.0,450.0,380000.0,6.366666666666666,2.6315789473684212,349.04013961605585
2581.0,500.0,380000.0,5.162,2.6315789473684212,387.4467260751647
2580.0,500.0,380000.0,5.16,2.6315789473684212,387.59689922480624
2591.0,500.0,380000.0,5.182,2.6315789473684212,385.95137012736393
13252.0,100.0,390000.0,132.52,2.5641025641025643,75.46030787805614
13252.0,100.0,390000.0,132.52,2.5641025641025643,75.46030787805614
13259.0,100.0,390000.0,132.59,2.5641025641025643,75.4204691153179
8837.0,150.0,390000.0,58.913333333333334,2.5641025641025643,113.16057485572027
8838.0,150.0,390000.0,58.92,2.5641025641025643,113.14777098891152
